,SearchTerm,BusinessName,UBINumber,BusinessId,Address,Status,address_match,ubi_match,id_match,isMatch
516,NET SEATTLE LLC,SUMMIT RESEARCH NETWORK (SEATTLE) LLC,601 938 193,1009529,,Terminated,TRUE,FALSE,FALSE,
517,NET SEATTLE LLC,SWEATNET SEATTLE LLC,604 443 735,1277451,"12007 NE 145TH ST, KIRKLAND, WA, 98034-4504, UNITED STATES",Administratively Dissolved,FALSE,FALSE,FALSE,
518,NET SEATTLE LLC,SWISS NETWORK SEATTLE,602 876 769,292098,"1330 102ND AVE NE, BELLEVUE, WA, 98004, UNITED STATES",Inactive,FALSE,FALSE,FALSE,
519,NET SEATTLE LLC,THE EXECUTIVE NETWORK OF SEATTLE,602 181 430,470050,"704 228TH AVE NE # 113, SAMMAMISH, WA, 98074-7222, UNITED STATES",Administratively Dissolved,FALSE,FALSE,FALSE,
520,NET SEATTLE LLC,"THE NET SEATTLE, LLC",604 577 435,1339457,"701 5TH AVE STE 6400, SEATTLE, WA, 98104-7100, UNITED STATES",Active,FALSE,FALSE,FALSE,
521,NET SEATTLE LLC,THE ORIRE COLLECTIVE,604 370 751,1250026,"5430 CALIFORNIA AVE SW APT 2B, SEATTLE, WA, 98136-1573, UNITED STATES",Active,FALSE,TRUE,TRUE,
522,NET SEATTLE LLC,THE YOUNG AFRICAN PROFESSIONALS OF SEATTLE NETWORK (YAP SEATTLE NETWORK),604 370 751,1250026,,,TRUE,TRUE,TRUE,
523,NET SEATTLE LLC,UBINET TECH SEATTLE CORP.,602 669 680,1061517,"#308 DAE-KWANG BD.,, 7-15 NONHYEON-DONG, GANGNAM-GU, SEOUL, FO, 00000, UNITED STATES",Terminated,FALSE,FALSE,FALSE,
524,NET SEATTLE LLC,"WEDDING NETWORK SEATTLE, LLC",603 035 106,1086629,"900 NE146TH ST, VANCOUVER, WA, 98685, UNITED STATES",Administratively Dissolved,FALSE,FALSE,FALSE,
525,NET SEATTLE LLC,YOUNG NONPROFIT PROFESSIONALS NETWORK SEATTLE,604 213 404,1176625,"3270 YORKSHIRE CT SE, PORT ORCHARD, WA, 98366-5852, UNITED STATES",Active,FALSE,FALSE,FALSE,
526,101 STEWART STREET LLC,"101 STEWART STREET, LLC",604 518 215,1311743,"222 SOUTH RIVERSIDE PLAZA, 34TH FLOOR, CHICAGO, IL, 60606, UNITED STATES",Active,FALSE,FALSE,FALSE,
527,ONNI 1411 FOURTH DEVELOPMENT LP,ONNI 1411 FOURTH DEVELOPMENT LIMITED PARTNERSHIP DBA ONNI 1411 FOURTH DEVELOPMENT BUILDING LIMITED PARTNERSHIP,603 588 138,859353,"5055 N 32ND ST STE 200, PHOENIX, AZ, 85018-1401, UNITED STATES",Active,TRUE,FALSE,FALSE,
528,ONNI 1411 FOURTH DEVELOPMENT LP,"ONNI 1411 FOURTH DEVELOPMENT, INC.",603 587 072,859354,"5055 N 32ND ST STE 200, PHOENIX, AZ, 85018-1401, UNITED STATES",Active,TRUE,FALSE,FALSE,
529,520 PIKE STREET INC,"520 PIKE STREET, INC.",602 347 340,10523,"45 ROCKEFELLER PLZ FL 7, NEW YORK, NY, 10111-0100, UNITED STATES",Active,FALSE,FALSE,FALSE,
530,BPP 1420 FIFTH AVE OWNER LLC,BPP 1420 FIFTH AVENUE OWNER LLC,604 467 324,1286910,"233 S WACKER DR STE 4700, CHICAGO, IL, 60606-6374, UNITED STATES",Active,FALSE,FALSE,FALSE,
531,1201 TAB OWNER LLC,"1201 TAB OWNER, LLC",603 244 928,2220,"1201 3RD AVE, SEATTLE, WA, 98101, UNITED STATES",Active,FALSE,FALSE,FALSE,
532,WALLYSONS INC,WALLYSONS INC.,601 338 627,1053391,"711 CAPITOL WAY S STE 204, OLYMPIA, WA, 98501, UNITED STATES",Active,FALSE,FALSE,FALSE,
533,SPRING & 1111 THIRD PROPERTY SEA LLC,SPRING AND 1111 THIRD PROPERTY (SEA) LLC,604 296 470,1217950,"1215 FOURTH AVENUE, SUITE 600, SEATTLE, WA, 98161, UNITED STATES",Active,FALSE,FALSE,FALSE,
534,SECOND & SPRING PROPERTY SEA LLC,SECOND AND SPRING PROPERTY (SEA) LLC,604 299 552,1217955,"1215 4TH AVENUE, SUITE 600, SEATTLE, WA, 98161, UNITED STATES",Active,FALSE,FALSE,FALSE,
535,HUDSON 1918 EIGHTH AVENUE LLC,"HUDSON 1918 EIGHTH AVENUE, LLC",604 678 268,1409166,"11601 WILSHIRE BLVD., 9TH FLOOR, LOS ANGELES, CA, 90025, UNITED STATES",Active,FALSE,FALSE,FALSE,
536,KR 6TH AVE LLC,"KR 6TH AVE, LLC",604 535 085,1326807,"12200 W OLYMPIC BLVD, SUITE 200 ATTN: LEGAL DEPARTMENT, LOS ANGELES, CA, 90064-1044, UNITED STATES",Active,FALSE,FALSE,FALSE,
537,CSHV 1600 7TH AVENUE LLC,"CSHV 1600 7TH AVENUE, LLC",603 176 819,1107609,"333 WEST WACKER DRIVE, SUITE 2300, CHICAGO, IL, 60606, UNITED STATES",Active,FALSE,FALSE,FALSE,
538,GIBRALTAR TOWER LLC,ARCHETYPE BELLTOWN LLC,604 394 203,1256941,"1924 1ST AVE STE 300, C/O BURRARD PROPERTIES INC., SEATTLE, WA, 98101-4802, UNITED STATES",Active,FALSE,TRUE,TRUE,
539,GIBRALTAR TOWER LLC,GIBRALTAR TOWER INVESTOR LLC,604 394 203,1256941,,,FALSE,TRUE,TRUE,
540,GIBRALTAR TOWER LLC,GIBRALTAR TOWER LLC.,602 511 823,721870,"720 SENECA ST, SUITE B, SEATTLE, WA, 98101-3265, UNITED STATES",Active,FALSE,FALSE,FALSE,
541,HT-SEATTLE OWNER LLC,"HT-SEATTLE OWNER, LLC",604 032 015,1121384,"217 PINE ST STE 200, SEATTLE, WA, 98101-1591, UNITED STATES",Active,FALSE,FALSE,FALSE,
542,SEATTLE FUNDING CORP,SEATTLE BETHEL FUNDING SERVICES,604 485 059,1297874,,,FALSE,TRUE,TRUE,
543,SEATTLE FUNDING CORP,"SEATTLE BUSINESS FUNDING, LLC",604 388 393,1257024,"2116 ALKI AVE SW UNIT 301, SEATTLE, WA, 98116-1810, UNITED STATES",Active,FALSE,FALSE,FALSE,
544,SEATTLE FUNDING CORP,"SEATTLE CAPITAL FUNDING, LLC",603 427 353,444614,"222 3RD AVE S, EDMONDS, WA, 98020-3502, UNITED STATES",Active,FALSE,FALSE,FALSE,
545,SEATTLE FUNDING CORP,SEATTLE CROWDFUNDING LLC,603 194 244,424827,"1916 23RD AVENUE SOUTH, SEATTLE, WA, 98144, UNITED STATES",Administratively Dissolved,FALSE,FALSE,FALSE,
546,SEATTLE FUNDING CORP,SEATTLE FUNDING CORP.,604 373 748,1245643,"68 S SERVICE RD STE 120, MELVILLE, NY, 11747-2350, UNITED STATES",Active,FALSE,FALSE,FALSE,
547,SEATTLE FUNDING CORP,"SEATTLE FUNDING GROUP, LTD.",601 164 015,421478,"11245 SE 6TH ST STE 210, BELLEVUE, WA, 98004-6499, UNITED STATES",Active,FALSE,FALSE,FALSE,
548,SEATTLE FUNDING CORP,TROUBLED TEEN ADVOCATE GROUP,604 485 059,1297874,"101 N BRAND BLVD FL 11, GLENDALE, CA, 91203-2638, UNITED STATES",Active,FALSE,TRUE,TRUE,
549,DC SEATTLE 1 PROPERTY LLC,"DC SEATTLE 1 PROPERTY, LLC",604 953 695,1590580,"5314 RIVER RUN DR STE 330, PROVO, UT, 84604-5692, UNITED STATES",Active,FALSE,FALSE,FALSE,
550,1415 5TH AVENUE SEATTLE LLC,"1415 5TH AVENUE, SEATTLE, LLC",604 186 121,60754,"C/O JUNSON CAPITAL, UNITS 5211-12, 52/F, THE CENTER, 99 QUEEN'S ROAD CENTRAL, HONGKONG, HONGKONG, HONGKONG, HONG KONG S.A.R.",Active,FALSE,FALSE,FALSE,
551,MILNER VENTURES LLC,"MILNER VENTURES, LLC",602 259 240,334251,"31217 NE 110TH ST, CARNATION, WA, 98014-9743, UNITED STATES",Delinquent,FALSE,FALSE,FALSE,
552,UNIVERSITY OF WASHINGTON,ADVANCED ROBOTICS AT THE UNIVERSITY OF WASHINGTON CLUB,604 927 657,1568714,,Active,TRUE,FALSE,FALSE,
553,UNIVERSITY OF WASHINGTON,ALUMNI ASSOCIATION OF THE UNIVERSITY OF WASHINGTON LAW SCHOOL,602 056 060,25967,"4293 MEMORIAL WAY, BOX 353020-WM GATES HALL, SEATTLE, WA, 98195, UNITED STATES",Administratively Dissolved,FALSE,FALSE,FALSE,
554,UNIVERSITY OF WASHINGTON,ALUMNI INTERFRATERNITY COUNCIL AT THE UNIVERSITY OF WASHINGTON,601 879 560,1095380,"4300C UNIVERSITY WAY NE, SEATTLE, WA, 98105-5809, UNITED STATES",Active,FALSE,FALSE,FALSE,
555,UNIVERSITY OF WASHINGTON,AMALEAD UNIVERSITY. AMALEAD UNIVERSITY OF WASHINGTON (AUW). AMALEAD METAVERSITY.  LLC,604 936 744,1575235,"23013 44TH DR SE, BOTHELL, WA, 98021-9120, UNITED STATES",Active,FALSE,FALSE,FALSE,
556,UNIVERSITY OF WASHINGTON,"AMERICAN ASSOCIATION OF UNIVERSITY WOMEN OF THE STATE OF WASHINGTON, A NON PROFIT CORPORATION",602 594 259,30424,,,TRUE,TRUE,TRUE,
557,UNIVERSITY OF WASHINGTON,"AMERICAN ASSOCIATION OF UNIVERSITY WOMEN OF THE STATE OF WASHINGTON, A NON PROFITCORPORATION",602 594 259,30424,"1569 PARKSIDE DR E, SEATTLE, WA, 98112-3719, UNITED STATES",Active,FALSE,TRUE,TRUE,
558,UNIVERSITY OF WASHINGTON,AMERICAN CONCRETE INSTITUTE STUDENT CHAPTER OF THE UNIVERSITY OF WASHINGTON,604 461 846,1283837,,Administratively Dissolved,TRUE,FALSE,FALSE,
559,UNIVERSITY OF WASHINGTON,AMERICAN MARKETING ASSOCIATION CHAPTER OF THE UNIVERSITY OF WASHINGTON,604 507 866,1308743,"4277 NE STEVENS WAY, SEATTLE, WA, 98195-0001, UNITED STATES",Active,FALSE,FALSE,FALSE,
560,UNIVERSITY OF WASHINGTON,ASSOCIATED GENERAL CONTRACTORS STUDENT CHAPTER OF THE UNIVERSITY OF WASHINGTON,604 029 438,536830,"120 ARCHITECTURE HALL, SEATTLE, WA, 98195-0001, UNITED STATES",Active,FALSE,FALSE,FALSE,
561,UNIVERSITY OF WASHINGTON,ASSOCIATION OF STUDENTS OF UNIVERSITY OF WASHINGTON TACOMA,604 168 036,555996,"1710 MARKET ST, UWY 107, TACOMA, WA, 98402-3213, UNITED STATES",Administratively Dissolved,FALSE,FALSE,FALSE,
562,UNIVERSITY OF WASHINGTON,CHABAD AT UNIVERSITY OF WASHINGTON,604 156 887,605651,"5222 17TH AVE NE, SEATTLE, WA, 98105-3408, UNITED STATES",Active,FALSE,FALSE,FALSE,
563,UNIVERSITY OF WASHINGTON,CHINESE STUDENT ASSOCIATION AT THE UNIVERSITY OF WASHINGTON,604 456 985,1297543,"4001 E STEVENS WAY, SEATTLE, WA, 98195-0001, UNITED STATES",Active,FALSE,FALSE,FALSE,
564,UNIVERSITY OF WASHINGTON,COLLEGE AND UNIVERSITY PROFESSIONAL ASSOCIATION - HR WASHINGTON,603 566 602,1105741,,,TRUE,TRUE,TRUE,
565,UNIVERSITY OF WASHINGTON,CONSULTING ASSOCIATION AT THE UNIVERSITY OF WASHINGTON ,,1654519,,Active,TRUE,FALSE,FALSE,
566,UNIVERSITY OF WASHINGTON,EUROAMERICAN UNIVERSITY OF WASHINGTON INC.,604 652 985,1385651,"100 N HOWARD ST STE R, SPOKANE, WA, 99201-0508, UNITED STATES",Administratively Dissolved,FALSE,FALSE,FALSE,
567,UNIVERSITY OF WASHINGTON,EUROAMERICAN UNIVERSITY OF WASHINGTON INC.,602 716 511,193852,"1780 BARNES BLVD SW, BLDG D, TUMWATER, WA, 98512, UNITED STATES",Administratively Dissolved,FALSE,FALSE,FALSE,
568,UNIVERSITY OF WASHINGTON,FINANCE ASSOCIATION AT UNIVERSITY OF WASHINGTON,604 699 211,1419270,"22810 42ND PL S, KENT, WA, 98032-1403, UNITED STATES",Active,FALSE,FALSE,FALSE,
569,UNIVERSITY OF WASHINGTON,HILLEL FOUNDATION FOR JEWISH LIFE AT THE UNIVERSITY OF WASHINGTON,600 186 474,230356,"4745 17TH AVE NE, SEATTLE, WA, 98105-4210, UNITED STATES",Active,FALSE,FALSE,FALSE,
570,UNIVERSITY OF WASHINGTON,KOREA UNIVERSITY ALUMNI ASSOCIATION OF THE STATE OF WASHINGTON,603 043 668,773566,"12071 SE 41ST ST, BELLEVUE, WA, 98006-1162, UNITED STATES",Active,FALSE,FALSE,FALSE,
571,UNIVERSITY OF WASHINGTON,MODEL UNITED NATIONS AT THE UNIVERSITY OF WASHINGTON,602 807 336,845742,"4001 E STEVENS WAY NE, SEATTLE, WA, 98195-0001, UNITED STATES",Administratively Dissolved,FALSE,FALSE,FALSE,
572,UNIVERSITY OF WASHINGTON,MUSLIM STUDENTS ASSOCIATION AT THE UNIVERSITY OF WASHINGTON,602 965 374,343814,"SAO 127 UW, SEATTLE, WA, 98195-0001, UNITED STATES",Active,FALSE,FALSE,FALSE,
573,UNIVERSITY OF WASHINGTON,PEKING UNIVERSITY ALUMNI ASSOCIATION OF WASHINGTON STATE,604 464 369,1292936,"1701 90TH AVE NE, CLYDE HILL, WA, 98004-3209, UNITED STATES",Active,FALSE,FALSE,FALSE,
574,UNIVERSITY OF WASHINGTON,RESIDENT & FELLOW PHYSICIAN UNION - NORTHWEST,602 046 866,1064146,"129 21ST AVE E APT 1, SEATTLE, WA, 98112-5327, UNITED STATES",Active,FALSE,TRUE,TRUE,
575,UNIVERSITY OF WASHINGTON,SKATE CLUB AT THE UNIVERSITY OF WASHINGTON,604 844 333,1516510,"11210 NE 88TH ST, KIRKLAND, WA, 98033-5753, UNITED STATES",Active,FALSE,FALSE,FALSE,
576,UNIVERSITY OF WASHINGTON,SLAVIC UNIVERSITY OF WASHINGTON,603 149 827,433412,"221 HARDIE AVE NW, RENTON, WA, 98057, UNITED STATES",Administratively Dissolved,FALSE,FALSE,FALSE,
577,UNIVERSITY OF WASHINGTON,SOCIETY OF WOMEN ENGINEERS - UNIVERSITY OF WASHINGTON,604 668 194,1403661,"3920 E. STEVENS WAY 301 LOEW HALL, SEATTLE, WA, 98195-0001, UNITED STATES",Active,FALSE,FALSE,FALSE,
578,UNIVERSITY OF WASHINGTON,THE AMERICAN ASSOCIATION OF UNIVERSITY WOMEN OF THE STATE OFWASHINGTON. STANWOOD-CAMANO BRANCH,604 082 057,464906,"260 ROCKY MOUNTAIN HIGH RD, CAMANO ISLAND, WA, 98282-6527, UNITED STATES",Active,FALSE,FALSE,FALSE,
579,UNIVERSITY OF WASHINGTON,THE ASSOCIATED STUDENTS OF THE UNIVERSITY OF WASHINGTON,601 861 466,467680,"4001 EAST STEVENS WAY NE #232, SEATTLE, WA, 98195-0001, UNITED STATES",Active,FALSE,FALSE,FALSE,
580,UNIVERSITY OF WASHINGTON,THE BLUE AND GOLD FOUNDATION OF THE UNIVERSITY OF WASHINGTONNROTC,601 307 837,995266,"11120 NE 2ND ST STE 100, BELLEVUE, WA, 98004-5848, UNITED STATES",Active,FALSE,FALSE,FALSE,
581,UNIVERSITY OF WASHINGTON,"THE CAMPUS CHRISTIAN MINISTRY, UNIVERSITY OF WASHINGTON",601 142 238,974122,"4525 19TH AVE NE, SEATTLE, WA, 98105, UNITED STATES",Inactive,FALSE,FALSE,FALSE,
582,UNIVERSITY OF WASHINGTON,THE PHI DELTA THETA ALUMNI CLUB OF THE UNIVERSITY OFWASHINGTON,601 018 758,1038785,"40 LAKE BELLEVUE DR STE 100, BELLEVUE, WA, 98005-2480, UNITED STATES",Active,FALSE,FALSE,FALSE,
583,UNIVERSITY OF WASHINGTON,THE UNIVERSITY OF THE PHILIPPINES ASSOCIATION OF WASHINGTON,601 600 608,305239,"8535 S 133RD PL, SEATTLE, WA, 98178, UNITED STATES",Administratively Dissolved,FALSE,FALSE,FALSE,
584,UNIVERSITY OF WASHINGTON,THE UNIVERSITY OF WASHINGTON ALUMNAE BOARD,601 237 278,507799,,Administratively Dissolved,TRUE,FALSE,FALSE,
585,UNIVERSITY OF WASHINGTON,THE UNIVERSITY OF WASHINGTON CLUB,600 357 878,1041507,"4020 E STEVENS WAY, SEATTLE, WA, 98195-0001, UNITED STATES",Voluntarily Dissolved,FALSE,FALSE,FALSE,
586,UNIVERSITY OF WASHINGTON,THE UNIVERSITY OF WASHINGTON FOUNDATION,601 148 244,1024555,"407 GERBERDING HALL UW, SEATTLE, WA, 98195-0001, UNITED STATES",Active,FALSE,FALSE,FALSE,
587,UNIVERSITY OF WASHINGTON,TRIANGLE FRATERNITY AT UNIVERSITY OF WASHINGTON,604 505 941,1305244,"5038 18TH AVE NE, SEATTLE, WA, 98105-4217, UNITED STATES",Administratively Dissolved,FALSE,FALSE,FALSE,
588,UNIVERSITY OF WASHINGTON,"UNIVERSITY OF ENGINEERING & MANAGEMENT, WASHINGTON",604 609 793,1361562,"6408 ELIZABETH AVE SE, AUBURN, WA, 98092-3893, UNITED STATES",Active,FALSE,FALSE,FALSE,
589,UNIVERSITY OF WASHINGTON,UNIVERSITY OF MEDICAL SCIENCES WASHINGTON,602 934 029,524549,"5608 17TH AVE NW STE 169, SEATTLE, WA, 98107-5232, UNITED STATES",Active,FALSE,FALSE,FALSE,
590,UNIVERSITY OF WASHINGTON,UNIVERSITY OF UTAH CHINESE ALUMNI ASSOCIATION OF WASHINGTON,604 519 811,1310740,"19617 110TH PL NE, BOTHELL, WA, 98011-1753, UNITED STATES",Active,TRUE,FALSE,FALSE,
591,UNIVERSITY OF WASHINGTON,UNIVERSITY OF WASHINGTON ALUMNI ASSOCIATION,600 340 137,512109,"4333 BROOKLYN AVE NE, SEATTLE, WA, 98195-1016, UNITED STATES",Active,FALSE,FALSE,FALSE,
592,UNIVERSITY OF WASHINGTON,UNIVERSITY OF WASHINGTON ASSOCIATION OF PHI KAPPA PSI,601 808 004,498343,"2120 NE 47TH ST, SEATTLE, WA, 98105-3340, UNITED STATES",Active,FALSE,FALSE,FALSE,
593,UNIVERSITY OF WASHINGTON,UNIVERSITY OF WASHINGTON CHEER BOOSTER,602 953 199,498479,"26321 165TH PL SE, COVINGTON, WA, 98042, UNITED STATES",Inactive,FALSE,FALSE,FALSE,
594,UNIVERSITY OF WASHINGTON,UNIVERSITY OF WASHINGTON DENTAL ALUMNI ASSOCIATION,602 061 552,512110,"1959 NE PACIFIC ST STE B471, SEATTLE, WA, 98195-0001, UNITED STATES",Active,FALSE,FALSE,FALSE,
595,UNIVERSITY OF WASHINGTON,UNIVERSITY OF WASHINGTON GRADUATE PROSTHODONTIC ALUMNI ASSOCIATION,601 937 807,1060609,"1201 3RD AVE STE 3200, SEATTLE, WA, 98101, UNITED STATES",Administratively Dissolved,FALSE,FALSE,FALSE,
596,UNIVERSITY OF WASHINGTON,UNIVERSITY OF WASHINGTON HOUSESTAFF ASSOCIATION,602 046 866,1064146,,,TRUE,TRUE,TRUE,
597,UNIVERSITY OF WASHINGTON,UNIVERSITY OF WASHINGTON LAMBDA PHI EPSILON ALUMNI ASSOCIATION,603 091 328,498480,"5018 11TH AVE NE APT C, SEATTLE, WA, 98105-4319, UNITED STATES",Administratively Dissolved,FALSE,FALSE,FALSE,
598,UNIVERSITY OF WASHINGTON,UNIVERSITY OF WASHINGTON MEDICAL CENTER SERVICE LEAGUE,600 458 529,1071015,"1959 NE PACIFIC ST, SEATTLE, WA, 98195, UNITED STATES",Voluntarily Dissolved,FALSE,FALSE,FALSE,
599,UNIVERSITY OF WASHINGTON,UNIVERSITY OF WASHINGTON OPHTHALMOLOGY,601 858 320,1005282,"325 9TH AVE, BOX 359608, SEATTLE, WA, 98104-2420, UNITED STATES",Administratively Dissolved,FALSE,FALSE,FALSE,
600,UNIVERSITY OF WASHINGTON,UNIVERSITY OF WASHINGTON PHARMACY ALUMNI ASSOCIATION,602 083 481,500469,"1959 NE PACIFIC ST #357631, SEATTLE, WA, 98195, UNITED STATES",Administratively Dissolved,FALSE,FALSE,FALSE,
601,UNIVERSITY OF WASHINGTON,UNIVERSITY OF WASHINGTON POLICE OFFICERS ASSOCIATION,601 561 190,1159297,"1117 NE BOAT ST, SEATTLE, WA, 98105, UNITED STATES",Administratively Dissolved,FALSE,FALSE,FALSE,
602,UNIVERSITY OF WASHINGTON,UNIVERSITY OF WASHINGTON PROFESSIONAL STAFF ORGANIZATION,602 714 427,1005283,"4295 E. STEVENS WAY NE, SEATTLE, WA, 98195-0001, UNITED STATES",Active,FALSE,FALSE,FALSE,
603,UNIVERSITY OF WASHINGTON,UNIVERSITY OF WASHINGTON RETIREMENT ASSOCIATION,601 245 379,1159298,"4000 15TH AVE NE, B80 GERBERDING HALL UW, SEATTLE, WA, 98195-0008, UNITED STATES",Active,FALSE,FALSE,FALSE,
604,UNIVERSITY OF WASHINGTON,UNIVERSITY OF WASHINGTON SCHOOL OF DENTISTRY CLASS OF 2015,603 153 888,315972,"7309 SAND POINT WAY NE, UNIT 719, SEATTLE, WA, 98115, UNITED STATES",Administratively Dissolved,FALSE,FALSE,FALSE,
605,UNIVERSITY OF WASHINGTON,UNIVERSITY OF WASHINGTON SCHOOL OF DENTISTRY CLASS OF 2018,603 448 470,524551,"1959 NE PACIFIC ST RM D322, SEATTLE, WA, 98195-0001, UNITED STATES",Active,FALSE,FALSE,FALSE,
606,UNIVERSITY OF WASHINGTON,UNIVERSITY OF WASHINGTON SCHOOL OF DENTISTRY CLASS OF 2019,603 553 869,1060610,"1959 NE PACIFIC ST # B307, SEATTLE, WA, 98195, UNITED STATES",Administratively Dissolved,FALSE,FALSE,FALSE,
607,UNIVERSITY OF WASHINGTON,UNIVERSITY OF WASHINGTON SCHOOL OF DENTISTRY CLASS OF 2020,604 049 014,498345,"1959 NE PACIFIC HSB ST D 322, BOX: 356365, SEATTLE, WA, 98119, UNITED STATES",Voluntarily Dissolved,FALSE,FALSE,FALSE,
608,UNIVERSITY OF WASHINGTON,UNIVERSITY OF WASHINGTON SCHOOL OF LAW FOUNDATION,600 334 702,315973,"4293 MEMORIAL WAY NE RM 373, SEATTLE, WA, 98195-0001, UNITED STATES",Administratively Dissolved,FALSE,FALSE,FALSE,
609,UNIVERSITY OF WASHINGTON,UNIVERSITY OF WASHINGTON TACOMA GLOBAL BUSINESS SOCIETY,603 160 040,502000,"1900 COMMERCE ST, CAMPUS BOX 358420, TACOMA, WA, 98402, UNITED STATES",Administratively Dissolved,FALSE,FALSE,FALSE,
610,UNIVERSITY OF WASHINGTON,"UNIVERSITY POST NO. 11, DEPARTMENT OF WASHINGTON, AMERICANLEGION",602 028 161,1026743,,Active,TRUE,FALSE,FALSE,
611,UNIVERSITY OF WASHINGTON,VIETNAMESE STUDENT ASSOCIATION AT THE UNIVERSITY OF WASHINGTON SEATTLE,604 821 265,1499768,"3931 BROOKLYN AVE NE, SEATTLE, WA, 98105-6610, UNITED STATES",Active,FALSE,FALSE,FALSE,
612,UNIVERSITY OF WASHINGTON,VIETNAMESE STUDENT ASSOCIATION AT UNIVERSITY OF WASHINGTON,603 242 719,1011832,"VIETNAMESE STUDENT ASSOCIATION, CONDON HALL RM 410A 1100 NE CAMPUS PARKWAY, SEATTLE, WA, 98195, UNITED STATES",Administratively Dissolved,FALSE,FALSE,FALSE,
613,UNIVERSITY OF WASHINGTON,WASHINGTON STATE CHAPTER OF THE COLLEGE AND UNIVERSITY PROFESSIONAL ASSOCIATION FOR HUMAN RESOURCES,603 566 602,1105741,"1811 COMMONS POINT DR, KNOXVILLE, TN, 37932-1989, UNITED STATES",Active,FALSE,TRUE,TRUE,
614,UNIVERSITY OF WASHINGTON,XIDIAN UNIVERSITY ALUMNI ASSOCIATION OF WASHINGTON,604 516 622,1310734,"19617 110TH PL NE, BOTHELL, WA, 98011-1753, UNITED STATES",Active,TRUE,FALSE,FALSE,
615,MARKET PLACE CENTER LTD,"MARKET PLACE CENTER, LTD.",600 583 233,829762,"86 PINE ST, SEATTLE, WA, 98101-1531, UNITED STATES",Active,FALSE,FALSE,FALSE,
616,MARKET PLACE CENTER LTD,"MARKET PLACE CHIROPRACTIC WELLNESS CENTER , PLLC",602 847 139,836299,"9633 MARKET PL UNIT 102, LAKE STEVENS, WA, 98258-7944, UNITED STATES",Voluntarily Dissolved,FALSE,FALSE,FALSE,
617,MARKET PLACE CENTER LTD,"MARKETPLACE INSURANCE CENTER, INC.",603 316 426,200941,"23904 NE 113TH LN, REDMOND, WA, 98053, UNITED STATES",Administratively Dissolved,FALSE,FALSE,FALSE,
618,UNDEFINED,"UNDEFINED CLOTHING CO., LLC",604 592 212,1347297,"25660 30TH AVE S, KENT, WA, 98032-5529, UNITED STATES",Delinquent,FALSE,FALSE,FALSE,
619,UNDEFINED,UNDEFINED METHOD LLC,604 817 466,1500666,"4534 22ND AVE SW, SEATTLE, WA, 98106-1307, UNITED STATES",Administratively Dissolved,FALSE,FALSE,FALSE,
620,UNDEFINED,UNDEFINED SOFTWARE LLC,604 624 907,1364286,"522 W RIVERSIDE AVE STE N, SPOKANE, WA, 99201-0580, UNITED STATES",Active,FALSE,FALSE,FALSE,
621,MOODY NATIONAL YALE-SEATTLE HOLDINGS LLC,"MOODY NATIONAL YALE-SEATTLE HOLDING, LLC",603 579 184,209933,"9655 KATY FWY STE 600, HOUSTON, TX, 77024-1385, UNITED STATES",Active,FALSE,FALSE,FALSE,
622,WIRELESS PROPCO LLC,"WIRELESS PROPCO, LLC",604 921 988,1566971,"44 S BROADWAY STE 601, WHITE PLAINS, NY, 10601-4422, UNITED STATES",Active,FALSE,FALSE,FALSE,
623,TODAYS HOTEL SEATTLE CORPORATION,TODAY'S HOTEL SEATTLE CORPORATION,601 877 875,1047522,"1113 6TH AVE, SEATTLE, WA, 98101-3002, UNITED STATES",Active,FALSE,FALSE,FALSE,
624,WORLDMARK THE CLUB,"UNIT OWNERS ASSOCIATION OF WORLDMARK, THE CLUB-MARINER VILLAGE",601 582 462,1004633,"6277 SEA HARBOR DR, ORLANDO, FL, 32821-8027, UNITED STATES",Active,TRUE,FALSE,FALSE,
625,WORLDMARK THE CLUB,"WORLDMARK, THE CLUB",601 203 364,1056986,"6277 SEA HARBOR DR, ORLANDO, FL, 32821-8027, UNITED STATES",Active,TRUE,FALSE,FALSE,
626,VANCE HOTEL ASSOCIATES LIMITED PARTNERSHIP,"VANCE HOTEL ASSOCIATES, LLC",602 678 924,318440,"1531 7TH AVE, SEATTLE, WA, 98101, UNITED STATES",Active,FALSE,FALSE,FALSE,
627,SEATTLE HOST HOTEL COMPANY L L C,SEATTLE HOST HOTEL COMPANY LLC,602 658 705,944347,"4747 BETHESDA AVENUE, SUITE 1300, BETHESDA, MD, 20814-5584, UNITED STATES",Active,FALSE,FALSE,FALSE,
628,8TH & PINE JOINT VENTURE,8TH & PINE JOINT VENTURE LLC,603 459 107,1092741,"10400 NE 4TH ST, #2225, BELLEVUE, WA, 98004-5184, UNITED STATES",Active,FALSE,FALSE,FALSE,
